Unnamed: 0,brand,model,car_type,img_url,price,drive,hp,weight,torque,w_kg,year,country
1235,Vauxhall,Tigra 1.6i ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0305.jpg,29140.0,FF,105.0,1032.0,148.0,76 to ? W/Kg,1999.0,🇬🇧
1236,Vauxhall,VX220 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0307.jpg,44690.0,MR,145.0,850.0,203.0,127 to ? W/Kg,2000.0,🇬🇧
1237,Vauxhall,VX220 Turbo ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0308.jpg,49550.0,MR,197.0,1005.0,250.0,146 to ? W/Kg,2000.0,🇬🇧
1238,Vauxhall,Vectra 3.2 V6 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0306.jpg,36530.0,FF,208.0,1510.0,300.0,103 to ? W/Kg,2003.0,🇬🇧
1239,Volkswagen,1200 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1186.jpg,60000.0,RR,34.0,1160.0,82.0,22 to 195 W/Kg,1966.0,🇩🇪
1240,Volkswagen,Beetle 1100 Standard (Type-11) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1184.jpg,40000.0,RR,25.0,720.0,67.0,25 to ? W/Kg,1949.0,🇩🇪
1241,Volkswagen,Bora V6 4MOTION ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1196.jpg,38910.0,4WD,201.0,1540.0,270.0,97 to ? W/Kg,2001.0,🇩🇪
1244,Volkswagen,Golf I GTI ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1192.jpg,15000.0,FF,108.0,820.0,137.0,99 to ? W/Kg,1976.0,🇩🇪
1245,Volkswagen,Golf IV GTI ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1193.jpg,31500.0,FF,148.0,1280.0,210.0,86 to ? W/Kg,2001.0,🇩🇪
1247,Volkswagen,Golf IV R32 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1200.jpg,43240.0,4WD,238.0,1460.0,319.0,121 to ? W/Kg,2003.0,🇩🇪
1248,Volkswagen,Golf V GTI ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1198.jpg,32750.0,FF,197.0,1336.0,280.0,110 to ? W/Kg,2005.0,🇩🇪
1249,Volkswagen,Golf VI R ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1202.jpg,50500.0,4WD,252.0,1530.0,330.0,123 to ? W/Kg,2010.0,🇩🇪
1250,Volkswagen,Karmann Ghia Coupe (Type-1) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1187.jpg,21200.0,RR,43.0,840.0,100.0,38 to ? W/Kg,1968.0,🇩🇪
1252,Volkswagen,Lupo Cup Car ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1195.jpg,30000.0,FF,123.0,840.0,140.0,110 to ? W/Kg,2000.0,🇩🇪
1253,Volkswagen,Lupo GTI ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1191.jpg,24160.0,FF,123.0,975.0,152.0,94 to ? W/Kg,2001.0,🇩🇪
1254,Volkswagen,Lupo GTI Cup Car (J) ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1194.jpg,30000.0,FF,123.0,1010.0,152.0,91 to ? W/Kg,2003.0,🇩🇪
1255,Volkswagen,Lupo1.4 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1189.jpg,15490.0,FF,99.0,933.0,126.0,79 to ? W/Kg,2002.0,🇩🇪
1256,Volkswagen,New Beetle 2.0 ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1188.jpg,25980.0,FF,115.0,1228.0,170.0,70 to ? W/Kg,2000.0,🇩🇪
1257,Volkswagen,New Beetle Cup Car ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1199.jpg,25000.0,FF,201.0,1170.0,270.0,128 to ? W/Kg,2000.0,🇩🇪
1258,Volkswagen,New Beetle RS¡ ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1197.jpg,94050.0,4WD,225.0,1515.0,319.0,111 to ? W/Kg,2000.0,🇩🇪
1259,Volkswagen,Polo GTI ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1190.jpg,26720.0,FF,123.0,1090.0,152.0,84 to ? W/Kg,2001.0,🇩🇪
1260,Volkswagen,Sambabus Typ 2 (T1) ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1183.jpg,72250.0,RR,34.0,1095.0,82.0,23 to 160 W/Kg,1962.0,🇩🇪
1262,Volkswagen,Scirocco GT24 (Volkswagen Motorsport) ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1204.jpg,420000.0,FF,320.0,1120.0,340.0,213 to ? W/Kg,2008.0,🇩🇪
1264,Volkswagen,Scirocco GT24 Base Model ,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1205.jpg,420000.0,FF,320.0,1120.0,340.0,213 to ? W/Kg,2008.0,🇩🇪
1265,Volkswagen,Scirocco R ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1203.jpg,51500.0,FF,252.0,1410.0,330.0,133 to 298 W/Kg,2010.0,🇩🇪
1266,Volkswagen,W12 Nardo ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1206.jpg,1250000.0,MR,574.0,1300.0,620.0,329 to ? W/Kg,2001.0,🇩🇪
1267,Volvo,240 GLT Estate ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0311.jpg,15920.0,FR,127.0,1890.0,190.0,50 to ? W/Kg,1988.0,🇸🇪
1268,Volvo,C30 R-Design ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0312.jpg,42000.0,FF,227.0,1430.0,319.0,118 to ? W/Kg,2009.0,🇸🇪
1269,Volvo,S60 T-5 Sport ,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0313.jpg,35580.0,FF,246.0,1550.0,330.0,119 to ? W/Kg,2003.0,🇸🇪
